GEOID,NAME,Median_age,Total_population,Renters_occupied_percentage,Bachelors_percentage,Highschool_graduate_percentage,Below_highschool_percentage,White_alone_percentage,Black_or_African_American_percentage,Hispanic_or_Latino_percentage,American_Indian_and_Alaska_Native_percentage,Asian_percentage,Native_Hawaiian_and_other_Pacific_Island_percentage,Some_other_race_alone_percentage,Two_or_more_races_percentage,White_alone_not_hispanic_or_latino_percentage,Male_female_ratio,Areaname,Land_Area,popul_density
48249,"Jim Wells County, Texas",35,40796,29.27037334,7.959113639,22.30855966,13.82978723,93.12677714,0.769683302,80.35101481,0.475536817,0.541719776,0,2.38994019,2.696342779,80.35101481,0.983951758,"Jim Wells, TX",864.97,47.16464155
48251,"Johnson County, Texas",36.9,171359,26.0879745,8.805490228,23.41400218,9.306777,88.81762849,3.815965313,21.97725243,0.305207197,0.899865195,0.408499116,1.916444424,3.836390268,21.97725243,0.997563648,"Johnson, TX",724.69,236.4583477
48253,"Jones County, Texas",38.1,19874,20.90072946,6.868270102,28.48445205,15.69387139,68.77327161,13.7616987,27.79007749,0.493106571,0.34215558,0,8.543826104,8.085941431,27.79007749,1.666935051,"Jones, TX",928.55,21.40326315
48255,"Karnes County, Texas",35.6,15547,24.51939581,7.654209815,24.59638515,16.45333505,76.2204927,5.846787162,55.57342253,0.366630218,0.553161382,0,9.004952724,8.007975815,55.57342253,1.439510435,"Karnes, TX",747.56,20.79699288
48257,"Kaufman County, Texas",35.3,129792,21.9209805,9.069125986,21.14305966,9.069125986,77.21893491,12.68491124,22.41047214,0.311267258,1.328279093,0.070882643,2.719736193,5.665988659,22.41047214,0.968842437,"Kaufman, TX",780.7,166.2508006
48259,"Kendall County, Texas",42.1,45491,25.11348136,19.66103185,13.15205205,4.073333187,87.72944099,0.430854455,24.17181421,0.384691477,1.037567871,0.140687169,4.389879317,5.886878723,24.17181421,0.962426125,"Kendall, TX",662.45,68.67084308
48261,"Kenedy County, Texas",41.2,391,84.22535211,0.255754476,9.974424552,53.96419437,93.09462916,0,96.67519182,0,0.255754476,0,0.255754476,6.393861893,96.67519182,0.974747475,"Kenedy, TX",1458.33,0.268114899
48263,"Kent County, Texas",43.5,704,26.33996937,12.5,17.47159091,4.403409091,93.32386364,1.136363636,10.51136364,0,0,0,3.409090909,2.130681818,10.51136364,0.838120104,"Kent, TX",902.51,0.780046758
48265,"Kerr County, Texas",48,52195,34.50894195,13.20049813,20.52687039,7.759363924,84.3203372,1.590190631,27.36277421,0.410000958,0.752945684,0.028738385,6.289874509,6.607912635,27.36277421,0.939037076,"Kerr, TX",1103.32,47.30721821
48267,"Kimble County, Texas",52,4375,24.2773208,11.56571429,23.2,12.32,86.10285714,0.617142857,25.71428571,0.434285714,0,0,6.88,5.965714286,25.71428571,0.875267895,"Kimble, TX",1250.99,3.497230194
48269,"King County, Texas",39.4,279,51.97132616,7.885304659,40.86021505,17.20430108,97.13261649,0,21.50537634,0,0,0,2.867383513,0,21.50537634,1.268292683,"King, TX",910.87,0.30630057
48271,"Kinney County, Texas",51,3674,23.12426729,10.12520414,21.85628743,14.9156233,97.25095264,0,60.91453457,0.027218291,0,0,0.979858465,1.741970604,60.91453457,1.470746469,"Kinney, TX",1360.06,2.701351411
48273,"Kleberg County, Texas",28.4,30725,42.9867411,9.500406835,15.38486574,11.59967453,81.58828316,3.225386493,73.03173312,0.16273393,2.284784378,0,3.869812856,8.868999186,73.03173312,1.019654243,"Kleberg, TX",881.31,34.86287458
48275,"Knox County, Texas",41.6,3679,12.59238204,7.801032889,20.49469965,12.93829845,80.45664583,5.327534656,34.87360696,0,1.223158467,0,5.300353357,7.692307692,34.87360696,0.975832438,"Knox, TX",850.62,4.325080529
48277,"Lamar County, Texas",40.7,49705,33.37944134,8.801931395,23.02182879,9.576501358,79.76058747,12.90212252,8.061563223,1.321798612,0.770546223,0.038225531,1.134694699,4.072024947,8.061563223,0.916743791,"Lamar, TX",907.19,54.79006603
48279,"Lamb County, Texas",36.4,13018,24.44549688,6.214472269,22.23843908,15.34797972,87.06406514,3.272392073,55.86111538,0.468581963,0.729758796,0,1.659241051,6.805960977,55.86111538,0.988999236,"Lamb, TX",1016.18,12.81072251
48281,"Lampasas County, Texas",43.4,21152,18.29126777,8.736762481,20.71198941,7.176626324,84.73430408,4.103630862,19.67189864,1.210287443,1.144099849,0.524773071,2.155824508,6.127080182,19.67189864,1.049016759,"Lampasas, TX",712.84,29.67285786
48283,"La Salle County, Texas",36.3,7551,18.84704074,4.039200106,30.1946762,24.02330817,78.71805059,1.655409879,84.70401271,0,0.291352139,0,7.350019865,11.98516753,84.70401271,1.405543167,"La Salle, TX",1486.69,5.079068266
48285,"Lavaca County, Texas",43.6,20072,24.27159477,9.191909127,28.14368274,9.545635711,80.01195695,6.05320845,19.18593065,0.259067358,0.448385811,0.009964129,9.640294938,3.57712236,19.18593065,0.947792334,"Lavaca, TX",969.71,20.69897186
48287,"Lee County, Texas",41.7,17174,18.31581491,6.608827297,25.6259462,11.90753465,82.65401188,11.34272738,23.81506929,0.128100617,1.251892395,0,2.294165599,2.329102131,23.81506929,0.966563609,"Lee, TX",629.02,27.30278846
48289,"Leon County, Texas",44.7,17325,24.95437688,8.057720058,27.91919192,12.94083694,85.99134199,6.770562771,14.71861472,0.219336219,0.836940837,0.213564214,4.45021645,1.518037518,14.71861472,0.981358646,"Leon, TX",1073.15,16.14406187
48291,"Liberty County, Texas",35,86173,19.00521481,4.589604633,25.16101331,14.01947246,77.08098824,9.482088357,26.74967797,0.537291263,0.464182517,0.00928365,9.029510403,3.396655565,26.74967797,0.972373541,"Liberty, TX",1158.42,74.38839108
48293,"Limestone County, Texas",40.3,23364,21.65720772,8.132169149,24.47354905,11.67180277,73.28796439,17.48416367,22.12806026,1.866118815,0.868858072,0.154083205,1.489470981,4.849340866,22.12806026,1.049833304,"Limestone, TX",905.29,25.80830452
48295,"Lipscomb County, Texas",36.6,3301,26.4457643,11.14813693,18.72159952,10.93607998,79.36988791,1.72674947,30.41502575,1.332929415,0.969403211,0,10.72402302,5.877006968,30.41502575,0.883057616,"Lipscomb, TX",932.18,3.541161578
48297,"Live Oak County, Texas",42.7,12175,21.79414542,4.985626283,25.30595483,15.86858316,93.82340862,2.045174538,40.22997947,0.27926078,1.420944559,0,1.371663244,1.059548255,40.22997947,1.206015583,"Live Oak, TX",1039.7,11.71010869
48299,"Llano County, Texas",57.7,21452,22.91913964,14.77251538,21.42923737,10.81018087,91.67443595,0.573373112,10.74025732,0.974268134,0.10255454,0,2.89483498,3.780533284,10.74025732,0.969157334,"Llano, TX",934.03,22.96714238
48301,"Loving County, Texas",62.2,117,67.88990826,0,11.11111111,2.564102564,100,0,0,0,0,0,0,0,0,2.441176471,"Loving, TX",668.93,0.174906193
48303,"Lubbock County, Texas",30.9,308392,41.8514808,11.85342032,14.88462736,7.609795325,77.88593738,7.218410335,35.80961893,0.819411658,2.276647903,0.108303717,5.555267322,6.136021687,35.80961893,0.970681833,"Lubbock, TX",895.6,344.3412238
48305,"Lynn County, Texas",38.5,5886,28.35042586,9.887869521,19.43594971,14.01630989,83.36731227,0.917431193,46.60210669,0.305810398,0.526673462,0.339789331,3.024125042,11.51885831,46.60210669,1.06020301,"Lynn, TX",891.87,6.599616536
48307,"McCulloch County, Texas",45.6,7970,27.65565355,7.791718946,21.90715182,13.72647428,80.70263488,1.053952321,32.69761606,0.363864492,0.878293601,0,11.84441656,5.156838143,32.69761606,1.096265124,"McCulloch, TX",1065.6,7.479354354
48309,"McLennan County, Texas",33.6,254045,37.59850916,9.666791316,16.85016434,8.883859159,74.8808282,14.38406582,26.53939263,0.377885808,1.667421126,0.059044657,2.70778799,5.922966404,26.53939263,0.953275771,"McLennan, TX",1037.1,244.9570919
48311,"McMullen County, Texas",36.1,724,21.45862553,6.491712707,29.00552486,7.044198895,88.8121547,0,64.91712707,0,0,0,2.624309392,8.563535912,64.91712707,0.856410256,"McMullen, TX",1139.43,0.635405422
48313,"Madison County, Texas",35.9,14329,25.32949289,6.560122828,26.71505339,12.9318166,71.52627539,13.71344825,23.59550562,0.418731244,4.019819946,0,4.068671924,6.253053249,23.59550562,1.330676643,"Madison, TX",466.07,30.74430879
48315,"Marion County, Texas",50.8,9987,24.71703885,9.812756584,29.56843897,10.32342045,72.13377391,22.61940523,4.345649344,0.210273355,0.280364474,0.400520677,2.523280264,1.832382097,4.345649344,0.935840279,"Marion, TX",380.88,26.22085696
48317,"Martin County, Texas",32.8,5676,38.36353849,6.518675123,19.397463,11.98026779,83.26286117,0.493305144,47.78012685,3.03030303,0.052854123,0.140944327,12.01550388,1.00422833,47.78012685,1.046880635,"Martin, TX",914.94,6.203685488
48319,"Mason County, Texas",45.2,4248,24.67563105,16.47834275,12.59416196,9.86346516,88.60640301,0.02354049,20.50376648,2.118644068,1.365348399,0,3.742937853,4.143126177,20.50376648,0.967577582,"Mason, TX",928.8,4.573643411
48321,"Matagorda County, Texas",37.8,36791,28.34747989,8.458590416,19.57272159,11.73928406,63.39050311,10.44277133,43.08118833,0.266369493,1.910793401,0.470223696,18.84700063,4.672338344,43.08118833,0.997773675,"Matagorda, TX",1100.28,33.43785218
48323,"Maverick County, Texas",29.8,58098,29.66290167,6.847051534,13.67172708,21.94395676,81.00623085,0.640297428,95.18572068,1.901958759,0.04991566,0,4.783297188,11.61830011,95.18572068,0.988091572,"Maverick, TX",1279.26,45.41531823
48325,"Medina County, Texas",38.4,50869,18.72909699,8.441290373,21.30570682,10.48575753,83.33169514,2.250879711,52.30887181,0.705734337,0.725392675,0,3.501150013,9.485148126,52.30887181,1.068097735,"Medina, TX",1325.36,38.38126999
48327,"Menard County, Texas",54.2,2108,41.51309408,12.00189753,23.48197343,13.09297913,79.12713472,0.09487666,34.39278937,0.142314991,0,0,12.99810247,7.637571157,34.39278937,1.221285564,"Menard, TX",902.03,2.336951099
48329,"Midland County, Texas",31.8,171238,29.16586964,12.39210923,16.29428048,9.92011119,77.41564372,6.536516427,45.39179388,0.613765636,2.08423364,0.033287004,6.926616756,6.389936813,45.39179388,1.02181947,"Midland, TX",900.3,190.2010441
48331,"Milam County, Texas",41.8,24797,24.47243306,7.025043352,26.47497681,11.06988749,84.1230794,10.15848691,26.77340001,0.395209098,0.60894463,0.173408074,2.028471186,2.512400694,26.77340001,0.959153038,"Milam, TX",1016.93,24.3841759
48333,"Mills County, Texas",52.5,4877,11.78633218,11.42095551,24.89235186,12.75374205,92.78244823,0.471601394,22.8214066,0.082017634,0.123026451,0,1.537830634,5.003075661,22.8214066,0.993867539,"Mills, TX",748.26,6.517787935
48335,"Mitchell County, Texas",34.2,8256,11.69259783,5.826065891,28.58527132,9.641472868,75.53294574,10.04118217,40.32218992,1.090116279,0.678294574,0,4.735949612,7.921511628,40.32218992,1.5395263,"Mitchell, TX",911.09,9.06167338
48337,"Montague County, Texas",44.4,19640,25.25595487,8.66089613,25.26476578,9.424643585,92.99389002,0.763747454,11.21181263,0.386965377,0,0,2.601832994,3.253564155,11.21181263,0.93022113,"Montague, TX",930.91,21.09763565
48339,"Montgomery County, Texas",37.2,590188,25.04240813,15.32867493,15.27072729,7.074694843,82.31631277,5.182247013,24.56014016,0.432235152,3.001585935,0.030837631,2.998874935,6.037906565,24.56014016,0.98008468,"Montgomery, TX",1041.74,566.5405955
48341,"Moore County, Texas",30.8,21169,28.88792354,5.489158675,15.86281827,20.30327365,75.35074874,3.845245406,56.8378289,0.354291653,6.306391421,0,9.726486844,4.416835939,56.8378289,1.116053579,"Moore, TX",899.69,23.52921562
48343,"Morris County, Texas",43.2,12357,27.89639192,7.040543821,29.821154,6.182730436,70.178846,23.5089423,10.18855709,0.202314478,0.121388687,0.056648054,3.916808287,2.015052197,10.18855709,0.937745021,"Morris, TX",251.99,49.03766022
48345,"Motley County, Texas",46.4,1362,26.04477612,10.13215859,27.09251101,8.296622614,87.5917768,0.734214391,15.19823789,0,0,0,6.901615272,4.772393539,15.19823789,1.079389313,"Motley, TX",989.56,1.376369295
48347,"Nacogdoches County, Texas",31,65080,39.62856706,8.8122311,16.69176398,9.434542102,73.39121082,18.11462815,19.62968654,1.041794714,1.389059619,0.021511985,2.106637984,3.93515673,19.62968654,0.920103853,"Nacogdoches, TX",946.54,68.75567858
48349,"Navarro County, Texas",38.2,49475,27.07228638,7.143001516,19.55937342,13.00656897,72.78423446,11.83021728,27.89893886,0.594239515,0.642748863,1.625063163,8.877210712,3.646286003,27.89893886,0.964306984,"Navarro, TX",1009.63,49.00310015
48351,"Newton County, Texas",44.4,13788,17.33649711,5.076878445,30.67885117,13.33043226,75.24659124,21.16333043,3.80040615,0.268349289,0.60197273,0,0.362634175,2.357122135,3.80040615,1.060986547,"Newton, TX",933.68,14.76737212
48353,"Nolan County, Texas",37.1,14901,34.65456309,6.872022012,22.13274277,11.13348097,85.74592309,5.54996309,38.35984162,0.637541105,0.167773975,0,5.019797329,2.879001409,38.35984162,1.060710828,"Nolan, TX",912,16.33881579
48355,"Nueces County, Texas",35.7,362151,39.03724173,9.124370774,19.13814956,10.59309515,82.30544718,3.73463003,64.13705885,0.350958578,2.086422514,0.085875781,2.434343685,9.002322236,64.13705885,0.97651547,"Nueces, TX",838.48,431.913701
48357,"Ochiltree County, Texas",31.9,9907,24.14609053,7.146462098,19.3398607,14.97930756,80.94276774,1.201170889,54.80973049,0.767134349,0.232159079,0,9.32673867,7.530029272,54.80973049,0.973112926,"Ochiltree, TX",917.63,10.79629044
48359,"Oldham County, Texas",32.5,2110,26.48148148,12.41706161,18.2464455,4.928909953,93.08056872,4.123222749,18.1042654,0.18957346,0.947867299,0,0.09478673,1.563981043,18.1042654,1.33924612,"Oldham, TX",1500.53,1.40616982
48361,"Orange County, Texas",38.3,83776,23.88763359,8.330548128,24.64548319,7.771915584,85.61759931,8.689839572,8.104946524,0.256636746,1.190078304,0,1.033708938,3.212137128,8.104946524,0.980988413,"Orange, TX",333.67,251.0744148
48363,"Palo Pinto County, Texas",40.8,28792,25.42588535,8.224506807,24.2254793,8.425951653,91.06348986,2.38260628,19.93956655,0.507085301,0.850930814,0.017365935,1.389274799,3.789247013,19.93956655,0.957041871,"Palo Pinto, TX",951.79,30.25037035
48365,"Panola County, Texas",39.6,23186,22.2854602,7.845251445,21.15500733,10.82981109,80.04830501,16.16492711,8.8587941,0.138014319,0.543431381,0,1.108427499,1.996894678,8.8587941,0.960761099,"Panola, TX",801.75,28.91923916
48367,"Parker County, Texas",39.8,138447,18.85977882,11.66366913,18.95743498,7.412945026,91.84958865,1.436650848,12.7557838,0.736021727,0.533778269,0.034670307,1.420760291,3.988529907,12.7557838,0.993678269,"Parker, TX",903.48,153.2374817
48369,"Parmer County, Texas",34.6,9639,35.70672873,6.9924266,18.96462289,16.194626,83.8572466,0.881834215,63.84479718,0.238613964,0.632845731,0,5.052391327,9.337068161,63.84479718,1.026703112,"Parmer, TX",880.78,10.94370899
48371,"Pecos County, Texas",35.8,15725,23.9800544,4.972972973,24.0381558,18.44833068,79.22416534,3.535771065,69.03020668,0.750397456,0.718600954,0.158982512,7.885532591,7.726550079,69.03020668,1.311140506,"Pecos, TX",4763.85,3.300901582
48373,"Polk County, Texas",43.9,50155,22.33024391,7.556574619,27.04216928,13.08742897,82.21712691,9.530455588,15.34642608,1.616987339,0.779583292,0.043864022,2.117435949,3.694546905,15.34642608,1.162599172,"Polk, TX",1057.09,47.44629123
48375,"Potter County, Texas",34.1,118323,42.05473094,6.751857204,20.62828022,14.47563027,75.64970462,10.21018737,38.81578391,0.714992013,5.141012314,0.078598413,2.600508777,5.604996493,38.81578391,1.062813808,"Potter, TX",908.37,130.2585951
48377,"Presidio County, Texas",42.5,6808,35.38669065,9.518213866,7.065217391,33.46063455,78.05522914,0,80.21445358,2.364864865,2.012338425,0,4.920681551,12.64688602,80.21445358,0.969337576,"Presidio, TX",3855.24,1.765908218
48379,"Rains County, Texas",48.5,12001,23.65691153,7.99100075,28.16431964,12.67394384,90.38413466,2.791434047,9.282559787,1.349887509,0.358303475,0,3.816348638,1.299891676,9.282559787,1.029595806,"Rains, TX",229.45,52.30333406
48381,"Randall County, Texas",36,136005,28.63275365,13.90390059,16.01411713,4.627035771,86.62255064,2.859453697,22.37858902,0.820558068,1.952134113,0.202933716,2.723429286,4.81894048,22.37858902,0.96419803,"Randall, TX",911.54,149.2035456
48383,"Reagan County, Texas",30.6,3766,26.89446128,4.43441317,25.41157727,10.2496017,48.0881572,1.088688263,69.91502921,0,1.088688263,0,46.0701009,3.664365374,69.91502921,1.208797654,"Reagan, TX",1175.3,3.204288267
48385,"Real County, Texas",52.8,3429,37.05738706,7.903178769,24.81773112,8.515602216,94.9256343,1.166520852,24.11781861,0,0.058326043,0,3.120443278,0.729075532,24.11781861,0.815246162,"Real, TX",699.2,4.904176201
48387,"Red River County, Texas",47.5,12115,20.63302986,8.44407759,29.26124639,8.17994222,78.20883203,16.02971523,7.371027652,1.782913743,0.090796533,0,1.667354519,2.220387949,7.371027652,0.897415818,"Red River, TX",1036.58,11.68747226
48389,"Reeves County, Texas",35.2,15546,17.15869816,5.004502766,24.06406793,20.37823234,77.91714911,2.10986749,74.77807796,0.064325228,1.170719156,0.09005532,13.23169947,5.416184227,74.77807796,1.596192385,"Reeves, TX",2635.38,5.898959543
48391,"Refugio County, Texas",43.7,7015,23.67532658,5.488239487,28.28225232,12.00285103,80.31361368,5.844618674,50.7911618,0.199572345,0.185317177,0,5.388453314,8.068424804,50.7911618,0.922971491,"Refugio, TX",770.44,9.105186647
48393,"Roberts County, Texas",47.2,784,17.85714286,11.60714286,23.97959184,5.229591837,96.68367347,0,11.8622449,0.12755102,0,0,0,3.18877551,11.8622449,1.041666667,"Roberts, TX",924.06,0.848429756
48395,"Robertson County, Texas",41.4,17094,23.57699221,8.734058734,25.48262548,10.45396045,73.7978238,20.21762022,21.15947116,0.14040014,0.508950509,0.105300105,2.024102024,3.205803206,21.15947116,0.952038369,"Robertson, TX",855.68,19.97709424
48397,"Rockwall County, Texas",37.6,101175,15.54566286,17.53199901,11.41882876,4.539659007,80.00889548,6.711144057,18.08253027,0.868791698,2.903879417,0.048430936,3.293303682,6.165554732,18.08253027,0.972837532,"Rockwall, TX",127.04,796.4027078
48399,"Runnels County, Texas",40.4,10280,27.05270527,9.007782101,23.98832685,12.94747082,86.1381323,2.441634241,34.45525292,0.048638132,0.068093385,0,3.093385214,8.210116732,34.45525292,1.018853103,"Runnels, TX",1050.95,9.781626148
48401,"Rusk County, Texas",38.2,53988,19.81710464,7.146032452,22.15862784,11.9600652,76.11135808,16.35733867,17.08527821,0.151885604,0.542713196,0.053715641,1.611469215,5.171519597,17.08527821,1.144764024,"Rusk, TX",924.03,58.42667446
48403,"Sabine County, Texas",53,10470,14.13500049,7.803247373,26.68576886,10.85959885,88.00382044,5.482330468,4.680038204,0.582617001,0.229226361,0.267430755,2.683858644,2.750716332,4.680038204,0.913726924,"Sabine, TX",491.39,21.3069049
48405,"San Augustine County, Texas",48.8,8260,26.10169492,6.755447942,31.17433414,13.42615012,71.68280872,21.937046,7.372881356,0.581113801,0.108958838,0,4.8062954,0.88377724,7.372881356,0.984622778,"San Augustine, TX",530.66,15.56552218
48407,"San Jacinto County, Texas",45.1,28574,20.32018378,7.212850843,30.68173864,10.46405823,84.56288934,9.400153986,13.50528452,0.437460629,0.146986771,0.04199622,1.144397004,4.26611605,13.50528452,0.969126869,"San Jacinto, TX",569.24,50.19675357
48409,"San Patricio County, Texas",35.6,66969,32.08941494,6.92409921,21.03809225,11.95179859,87.51959862,1.6515104,58.14779973,0.207558721,0.866072362,0.106019203,2.720661799,6.928578895,58.14779973,1.025496779,"San Patricio, TX",693.45,96.57365347
48411,"San Saba County, Texas",42,6004,31.38519924,9.993337775,25.84943371,13.42438374,81.31245836,1.499000666,30.46302465,0,0.116588941,0,9.826782145,7.245169887,30.46302465,1.027008778,"San Saba, TX",1135.3,5.288470008
48413,"Schleicher County, Texas",36.6,2898,17.89546556,8.661145618,18.70255349,13.76811594,60.59351277,1.552795031,53.45065562,0.034506556,0,0.862663906,35.54175293,1.414768806,53.45065562,1.037974684,"Schleicher, TX",1310.63,2.211150363
48415,"Scurry County, Texas",36.5,16918,19.1183452,7.625014777,21.87019742,13.11029673,83.3550065,3.895259487,41.06868424,0.177325925,0.821610119,0,7.016195768,4.734602199,41.06868424,1.235465116,"Scurry, TX",905.44,18.68483831
48417,"Shackelford County, Texas",44.7,3291,18.69538077,15.92221209,14.06867214,8.204193254,95.04709815,0.212701307,11.69857186,0.121543604,0.425402613,0,1.519295047,2.673959283,11.69857186,1.073724008,"Shackelford, TX",914.29,3.599514377
48419,"Shelby County, Texas",38.3,25263,25.61576355,6.725250366,22.4795155,14.32925622,76.07172545,18.63990817,18.42615683,0.86292206,0.447294462,0,2.208763805,1.769386059,18.42615683,0.97290121,"Shelby, TX",795.58,31.75419191
48421,"Sherman County, Texas",40.3,3046,29.27236315,9.848982272,16.48063033,17.10439921,83.35521996,0.492449114,43.56533158,0,1.149047932,0,8.568614576,6.434668418,43.56533158,1.092032967,"Sherman, TX",923.04,3.299965332
48423,"Smith County, Texas",36.9,230184,31.39347291,11.99562089,15.4428631,8.48582004,74.96307302,17.09197859,19.68816251,0.363622146,1.639123484,0.080370486,2.587060786,3.274771487,19.68816251,0.932987353,"Smith, TX",921.45,249.8062836
48425,"Somervell County, Texas",42.8,8958,13.41107872,14.80241125,24.31346283,5.715561509,90.20986827,1.149810225,18.16253628,0,0.636302746,0,6.954677383,1.049341371,18.16253628,1.015751575,"Somervell, TX",186.46,48.0424756
48427,"Starr County, Texas",29,64032,23.21282171,4.261931534,14.76761619,23.61163168,83.53167166,0.089017991,98.90211144,0.065592204,0.007808596,0,4.981884058,11.32402549,98.90211144,0.949461122,"Starr, TX",1223.18,52.34879576
48429,"Stephens County, Texas",39.5,9358,17.99772469,8.238939944,22.37657619,13.72088053,90.47873477,2.992092327,24.21457576,0.277837145,0.448813849,0,1.389185723,4.413336183,24.21457576,1.093980756,"Stephens, TX",896.72,10.43581051
48431,"Sterling County, Texas",34.4,1274,7.229894395,6.514913658,29.12087912,6.514913658,82.8100471,0,38.14756672,0,0,0,8.555729984,8.63422292,38.14756672,0.981337481,"Sterling, TX",923.45,1.379609075
48433,"Stonewall County, Texas",40.8,1412,15.97069597,5.736543909,25,11.47308782,90.50991501,1.770538244,24.15014164,1.912181303,0,0,3.611898017,2.195467422,24.15014164,0.892761394,"Stonewall, TX",916.31,1.540963211
48435,"Sutton County, Texas",37.7,3793,25.52610003,7.619298708,21.19694173,16.05589243,56.60427103,0.052728711,68.17822304,0.395465331,0,0.105457422,40.31109939,2.530978118,68.17822304,1.101385042,"Sutton, TX",1453.93,2.608791345
48437,"Swisher County, Texas",37,7403,28.34008097,7.929217885,23.27434824,16.38524922,84.19559638,6.970147238,44.40091855,2.201810077,0.094556261,0.054032149,1.472376064,5.011481832,44.40091855,1.18313182,"Swisher, TX",890.16,8.31648243
48439,"Tarrant County, Texas",34.6,2077153,35.97336994,13.92781369,15.39607338,8.68756418,63.40004805,16.61052412,28.99709362,0.490767892,5.590055234,0.198059556,7.689563552,6.020981603,28.99709362,0.956490369,"Tarrant, TX",863.61,2405.197948
48441,"Taylor County, Texas",32.6,137521,39.04459093,10.52857382,18.71205125,6.433926455,75.19651544,7.835166993,24.79912159,0.684259131,2.372728529,0.036358083,9.229135914,4.645835909,24.79912159,0.951122966,"Taylor, TX",915.55,150.2058872
48443,"Terrell County, Texas",59.1,903,4.550499445,16.50055371,19.37984496,12.73532669,82.39202658,1.550387597,50.27685493,0,0,0,8.305647841,7.751937984,50.27685493,1.109813084,"Terrell, TX",2358.03,0.382946782
48445,"Terry County, Texas",34.5,12408,32.80077677,5.319148936,19.09252095,19.10058027,89.19245648,2.53868472,55.48033527,0.137008382,0.016118633,0,3.110896196,5.00483559,55.48033527,1.129763131,"Terry, TX",888.84,13.95976779
48447,"Throckmorton County, Texas",48.4,1500,29.80576021,10.4,26.6,9.266666667,93.93333333,1.066666667,12.06666667,0,0,0,0.266666667,4.733333333,12.06666667,0.854140915,"Throckmorton, TX",912.55,1.643745548
48449,"Titus County, Texas",34.2,32709,27.20337658,7.426090678,21.66376227,13.33883641,70.40264147,9.196245682,43.61184995,0.281268152,0.990553059,0,13.15540065,5.973890978,43.61184995,0.970896602,"Titus, TX",406.05,80.55411895
48451,"Tom Green County, Texas",34.3,118645,32.1295838,10.72611572,18.67419613,8.747945552,81.06030595,4.204981247,40.53436723,0.375911332,1.330018121,0.021071263,5.644569936,7.363142147,40.53436723,0.997525086,"Tom Green, TX",1521.97,77.95488742
48453,"Travis County, Texas",34.5,1250884,41.99214847,22.46211479,10.88933906,6.741952091,69.29747283,8.289497667,33.59512153,0.617883033,6.803668446,0.056280199,8.238573681,6.696624147,33.59512153,1.020494332,"Travis, TX",990.2,1263.263987
48455,"Trinity County, Texas",50,14689,23.79524374,7.120974879,26.12158758,12.74423038,85.3836204,8.639117707,10.4499966,0.156579754,0.108925046,0,2.375927565,3.335829532,10.4499966,0.983927607,"Trinity, TX",693.61,21.17760701
48457,"Tyler County, Texas",42.6,21524,17.78527082,7.461438394,29.59951682,13.26890912,83.54859692,10.4766772,7.991079725,0.116149415,0.422783869,0,1.839806727,3.595985876,7.991079725,1.192299857,"Tyler, TX",924.5,23.28177393
48459,"Upshur County, Texas",41.2,41386,23.54262303,8.582612478,23.74716088,9.000628232,85.05533272,8.070361958,8.701010003,0.374522785,0.398685546,0,2.585415358,3.515681631,8.701010003,0.968605813,"Upshur, TX",582.95,70.99408183
48461,"Upton County, Texas",38.9,3651,22.52731858,6.272254177,24.4042728,14.0783347,45.98740071,7.066557108,54.23171734,0.383456587,0.849082443,0,43.90577924,1.807723911,54.23171734,0.974580855,"Upton, TX",1241.32,2.941223858
48463,"Uvalde County, Texas",33.8,26899,30.69847989,9.041228298,18.43934719,15.04888658,88.99959106,0.598535262,71.87627793,0.475854121,0.825309491,0.092940258,4.687906614,4.319863192,71.87627793,0.94722745,"Uvalde, TX",1551.95,17.33238829
48465,"Val Verde County, Texas",32.2,49018,33.44631793,7.536007181,14.8659676,18.17699621,84.27108409,1.338283896,82.21265658,0.316210372,0.705863152,0.010200335,5.471459464,7.88689869,82.21265658,1.03706936,"Val Verde, TX",3144.75,15.58724859
48467,"Van Zandt County, Texas",42.3,55970,20.36684484,8.150795069,22.89619439,10.19832053,92.32981955,2.872967661,11.3006968,0.762908701,0.418081115,0.010720029,1.250670002,2.354832946,11.3006968,0.947934431,"Van Zandt, TX",842.56,66.42850361
48469,"Victoria County, Texas",35.9,92044,31.80912078,8.544826387,20.01108166,10.8904437,82.10312459,5.927599844,47.29042632,0.350919126,1.177697623,0.101038634,3.047455565,7.292164617,47.29042632,0.962558635,"Victoria, TX",882.14,104.3417145
48471,"Walker County, Texas",35.3,72295,42.96408552,8.486064043,25.78601563,9.061484197,70.67708694,23.08043433,18.07317242,0.253129539,1.276713466,0.251746317,0.867279895,3.593609517,18.07317242,1.40774662,"Walker, TX",784.17,92.19301937
48473,"Waller County, Texas",29.5,53626,29.57338232,8.503337933,17.49710961,8.203110432,54.72345504,24.37250587,30.41808078,0.70488196,1.225151979,0.037295342,15.42162384,3.515085966,30.41808078,0.988504895,"Waller, TX",513.43,104.4465653
48475,"Ward County, Texas",34.3,11745,23.85804638,5.713069391,22.90336313,12.83099191,85.4235845,4.827586207,54.25287356,1.455938697,0.544912729,0,4.733929332,3.014048531,54.25287356,1.011130137,"Ward, TX",835.6,14.05576831
